0,1.0,4.0,21.0,116.0,185.0,186.0,255.0,289.0,290.0,292.0,294.0,297.0,301.0,307.0,311.0,322.0,329.0,369.0,380.0,400.0
GCKR:NM_001486,11.45919249,9.620680652,0.149216754,7.319833374,12.28012621,14.85948471,9.428292041,4.990222459,7.087711877,4.674303917,5.725749457,5.852877232,5.559821352,3.830909195,5.311707576,6.735174754,4.002995506,4.763492521,5.048404033,4.532739509
C17orf76-AS1:NR_027158,530.3001061,187.8261393,0.149216754,146.1357029,359.6633765,530.3001061,874.4171983,437.2605671,359.6633765,359.6633765,293.7465566,874.4171983,437.2605671,187.8261393,211.5460953,211.5460953,874.4171983,437.2605671,359.6633765,359.6633765
RPL29:NM_000992,73.71450321,53.11527722,0.149216754,42.97199394,45.09578421,68.88344508,101.9589326,45.09578421,27.06868996,35.88913133,30.94616851,37.19319744,48.32291732,27.83183883,35.88913133,38.51866549,24.96113565,27.06868996,21.38653275,42.97199394
DCTN4:NM_016221,4.002995506,4.002995506,0.149216754,4.302404262,4.674303917,5.311707576,3.830909195,2.61236919,3.529619674,2.420189316,3.922777985,4.302404262,3.048663209,3.969660234,3.969660234,3.922777985,3.463644513,3.678601906,4.608742629,4.862852376
C12orf71:NM_001080406,2.66860551,3.438020438,8.270090127,3.283243911,1.810039143,2.756154063,2.801858631,0.781607623,1.468027063,0.815419855,2.132415566,2.864656601,1.562004267,2.476876566,2.452177009,1.730172637,1.065888861,1.189656404,1.215334293,1.785591686
MIR22HG:NR_028502,6.462614371,10.25485399,0.149216754,10.43583896,3.089212245,6.530140361,8.918254504,4.224692152,3.161845896,3.791599783,4.302404262,4.036862246,5.190438961,1.172116207,6.899053903,3.757400036,2.827506042,2.476876566,1.299072337,1.714295435
MKRN7P:NR_026640,13.93857724,9.076329682,0.149216754,13.65460135,11.03039012,8.372878313,6.735174754,8.270090127,9.076329682,8.372878313,8.761702381,6.530140361,7.995700975,3.529619674,11.60919381,11.60919381,12.98330495,7.234626005,13.65460135,13.65460135
ZNF540:NM_001172226,12.69470985,7.995700975,0.149216754,7.90392105,3.161845896,3.969660234,6.380250424,4.075580416,3.192807363,4.224692152,3.529619674,2.420189316,4.224692152,0.034491769,4.075580416,3.678601906,3.438020438,3.438020438,2.172237015,1.468027063
TLCD2:NM_001164407,8.200089305,8.372878313,0.149216754,7.393007801,9.428292041,13.65460135,10.69565391,7.632189221,6.530140361,7.009701859,6.624814527,7.393007801,8.638996076,4.302404262,8.084898724,8.084898724,6.735174754,7.393007801,7.009701859,9.428292041
GRM4:NM_001256809,110.4788366,37.19319744,0.149216754,37.19319744,96.1679252,159.9395114,80.91782485,12.47016297,8.761702381,8.638996076,11.82507734,8.084898724,8.505872692,5.852877232,12.28012621,10.25485399,9.986674935,11.03039012,9.781800837,14.36635976
TAP2:NM_000544,6.067247839,4.474087456,0.149216754,4.474087456,10.25485399,8.638996076,3.969660234,5.800363516,7.632189221,4.763492521,5.147580208,6.624814527,6.624814527,4.763492521,4.902683454,4.474087456,3.830909195,5.416055084,5.147580208,4.674303917
FGF17:NM_003867,2.777407531,2.66860551,0.149216754,1.858805386,5.974561853,3.529619674,2.132415566,2.376382661,1.542220664,1.976616717,1.483625925,1.065888861,1.832418539,1.730172637,1.236184089,2.396581451,2.452177009,2.864656601,2.61236919,2.726799192
SNAR-A12:NR_004437,0.0,0.0,0.149216754,0.0,22.44200279,0.0,0.0,3.757400036,6.858802753,0.0,0.0,0.0,0.0,24.30542753,0.0,0.0,0.0,0.0,0.0,12.58243641
